year,quarter,date,GDP,GDP_growth_qt,GDP_growth_yr,RDI,RDI_growth,inflation,unemployment,stock_open,stock_close,stock_volume
1988,4,10/1/88,9009.913,1.332495823,3.7989,6589.866667,0.009446198,120.3,5.333333333,274.8466697,276.7966713,3027626667
1989,1,1/1/89,9101.508,1.016602491,4.31521,6664.8,0.011370994,121.6666667,5.2,288.0166623,293.733327,3417676667
1989,2,4/1/89,9170.977,0.76326912,3.7483,6645.233333,-0.002935822,123.6333333,5.233333333,308.3400067,316.0466717,3650386667
1989,3,7/1/89,9238.923,0.740880715,3.90812,6689.366667,0.006641352,124.6,5.233333333,338.5033367,348.893331,3411050000
1989,4,10/1/89,9257.128,0.197046777,2.74381,6746,0.008466173,125.8666667,5.366666667,345.1733297,346.583323,3419416667
1990,1,1/1/90,9358.289,1.092790334,2.8213,6797.766667,0.007673683,128.0333333,5.3,338.123332,333.636668,3346166667
1990,2,4/1/90,9392.251,0.36290822,2.41276,6845.1,0.006963071,129.3,5.333333333,344,350.0166627,3208060000
1990,3,7/1/90,9398.499,0.066522924,1.72721,6842.8,-3.36E-04,131.5333333,5.7,345.5766603,328.2533267,3360516667
1990,4,10/1/90,9312.937,-0.910379413,0.60288,6784.3,-0.008549132,133.7666667,6.133333333,310.7733357,318.813334,3312833333
1991,1,1/1/91,9269.367,-0.467843818,-0.9502,6801.3,0.002505785,134.7666667,6.6,347.0600077,362.0733337,3963776667
1991,2,4/1/91,9341.642,0.779718831,-0.53884,6851,0.007307427,135.5666667,6.833333333,380.1266683,378.7766623,3671876667
1991,3,7/1/91,9388.845,0.505296606,-0.10272,6878.966667,0.004082129,136.6,6.866666667,384.8066613,390.3666587,3485460000
1991,4,10/1/91,9421.565,0.34849867,1.16642,6936.166667,0.008315202,137.7333333,7.1,385.1433203,394.920003,3991770000
1992,1,1/1/92,9534.346,1.197051658,2.85865,7075.766667,0.020126391,138.6666667,7.366666667,412.8333337,408.3900043,4540043333
1992,2,4/1/92,9637.732,1.084353347,3.16957,7145.933333,0.009916475,139.7333333,7.6,411.3233437,412.8133443,4073216667
1992,3,7/1/92,9732.979,0.98827193,3.66535,7179.133333,0.004645999,140.8,7.633333333,415.4733377,418.6799927,3980963333
1992,4,10/1/92,9834.51,1.043164688,4.38298,7211.666667,0.004531652,142.0333333,7.366666667,422.6033327,428.5799967,4510643333
1993,1,1/1/93,9850.973,0.167400308,3.32091,7238.766667,0.0037578,143.0666667,7.133333333,439.286672,444.6100057,5496750000
1993,2,4/1/93,9908.347,0.582419625,2.80787,7261.233333,0.003103659,144.1,7.066666667,447.363342,446.970001,5502070000
1993,3,7/1/93,9955.641,0.477314733,2.28771,7267.533333,8.68E-04,144.7666667,6.8,454.073334,456.873332,5455816667
1993,4,10/1/93,10091.049,1.360113327,2.60856,7317.933333,0.006934953,145.9666667,6.633333333,462.8966577,465.3566693,5869426667
1994,1,1/1/94,10188.954,0.970216278,3.43094,7366.333333,0.006613889,146.7,6.566666667,471.7666727,464.8399963,6568500000
1994,2,4/1/94,10327.019,1.355045866,4.22545,7440.466667,0.010063804,147.5333333,6.2,451.023336,450.5599977,5754550000
1994,3,7/1/94,10387.382,0.584515241,4.33665,7483.933333,0.005841927,148.9,6,459.3466593,465.4866637,5843906667
1994,4,10/1/94,10506.372,1.145524445,4.11576,7591.266667,0.014341835,149.7666667,5.633333333,462.8333333,461.769999,6315823333
1995,1,1/1/95,10543.644,0.354756142,3.48112,7656.2,0.008553689,150.8666667,5.466666667,472.3400063,486.1733397,6991520000
1995,2,4/1/95,10575.1,0.298340877,2.40225,7677.9,0.002834304,152.1,5.666666667,516.286682,530.9533487,7139456667
1995,3,7/1/95,10665.06,0.850677535,2.67322,7748.266667,0.009164832,152.8666667,5.666666667,556.230001,569.449992,7169136667
1995,4,10/1/95,10737.478,0.679021028,2.19967,7793.533333,0.005842167,153.7,5.566666667,590.426656,600.9333293,7781003333
1996,1,1/1/96,10817.896,0.74894682,2.60111,7867.333333,0.009469389,155.0666667,5.533333333,630.7933353,640.6500043,8974070000
1996,2,4/1/96,10998.322,1.667847426,4.00206,7939.4,0.009160241,156.4,5.5,656.263326,664.6399943,8575853333
1996,3,7/1/96,11096.976,0.896991377,4.04982,8003.7,0.008098849,157.3,5.266666667,654.1900023,659.756673,8098083333
1996,4,10/1/96,11212.205,1.038381988,4.42122,8046.366667,0.005330868,158.6666667,5.333333333,716.533346,734.3433433,9185563333
1997,1,1/1/97,11284.587,0.645564365,4.31406,8123,0.009523967,159.6333333,5.233333333,772.5733233,778.033325,10490840000
1997,2,4/1/97,11472.137,1.662001454,4.30807,8195.033333,0.008867824,160,5,802.2466837,844.9200237,10473160000
1997,3,7/1/97,11615.636,1.250848033,4.67389,8291.433333,0.011763222,160.8,4.866666667,912.9666547,933.686666,11315740000
1997,4,10/1/97,11715.393,0.858816513,4.48786,8413.566667,0.014730063,161.6666667,4.666666667,939.100016,946.8166707,12049920000
1998,1,1/1/98,11832.486,0.999479915,4.85529,8590.666667,0.021049337,162,4.633333333,1000.016663,1043.789998,12703323333
1998,2,4/1/98,11942.032,0.925807138,4.09597,8708.8,0.013751358,162.5333333,4.4,1101.439982,1112.136637,12895056667
1998,3,7/1/98,12091.614,1.252567402,4.09774,8796.533333,0.010074101,163.3666667,4.533333333,1070.59668,1031.653361,15326810000
1998,4,10/1/98,12287,1.615880229,4.87911,8866.2,0.007919787,164.1333333,4.433333333,1093.103353,1163.843343,15544793333
1999,1,1/1/99,12403.293,0.946471881,4.82407,8946.3,0.00903431,164.7333333,4.3,1249.06665,1268.113322,16257286667
1999,2,4/1/99,12498.694,0.769158642,4.66137,8966.433333,0.002250465,165.9666667,4.266666667,1307.796672,1336.57666,16827543333
1999,3,7/1/99,12662.385,1.309664834,4.72039,9027.666667,0.006829174,167.2,4.233333333,1340.613322,1310.613322,15863393333
1999,4,10/1/99,12877.593,1.699585031,4.80665,9163.233333,0.0150168,168.4333333,4.066666667,1344.850016,1407.030029,18952503333
2000,1,1/1/00,12924.179,0.361760152,4.19958,9338.733333,0.019152628,170.1,4.033333333,1410.043335,1419.819987,22854200000
2000,2,4/1/00,13160.842,1.831164672,5.29774,9441.9,0.01104718,171.4333333,3.933333333,1457.203329,1442.543335,20581020000
2000,3,7/1/00,13178.419,0.133555285,4.07533,9551.633333,0.011621955,173,4,1467.703329,1461.67334,20097033333
2000,4,10/1/00,13260.506,0.622889589,2.97348,9585.733333,0.00357007,174.2333333,3.9,1393.623332,1354.876668,23364833333
2001,1,1/1/01,13222.69,-0.285177655,2.30971,9672.566667,0.009058601,175.9,4.233333333,1308.743327,1255.426636,25760270000
2001,2,4/1/01,13299.984,0.58455579,1.05724,9655.733333,-0.001740317,177.1333333,4.4,1221.869954,1243.219971,24894640000
2001,3,7/1/01,13244.784,-0.415038093,0.50359,9878.533333,0.023074374,177.6333333,4.833333333,1189.743327,1128.583292,24059400000
2001,4,10/1/01,13280.859,0.272371373,0.15349,9753.666667,-0.012640203,177.5,5.5,1080.05664,1115.769979,27136616667
2002,1,1/1/02,13397.002,0.874514216,1.31828,9973.533333,0.02254195,178.0666667,5.7,1128.336629,1128.106649,27452333333
2002,2,4/1/02,13478.152,0.605732536,1.33961,10041.03333,0.006767912,179.4666667,5.833333333,1097.150025,1044.626689,28485303333
2002,3,7/1/02,13538.072,0.444571333,2.21437,10032.26667,-8.73E-04,180.4333333,5.733333333,939.170003,880.9900103,33083610000
2002,4,10/1/02,13559.032,0.154822636,2.09454,10091.83333,0.005937508,181.5,5.866666667,879.116679,900.630005,31016970000
2003,1,1/1/03,13634.253,0.554766741,1.77093,10115.6,0.00235504,183.3666667,5.866666667,858.8900143,848.343343,28688303333
2003,2,4/1/03,13751.543,0.860259818,2.0284,10238.86667,0.012185799,183.0666667,6.133333333,909.5633343,951.6700033,30613703333
2003,3,7/1/03,13985.073,1.69820943,3.30181,10412.03333,0.016912679,184.4333333,6.133333333,990.9400027,998.0966597,28791593333
2003,4,10/1/03,14145.645,1.148167049,4.32636,10439.3,0.002618765,185.1333333,5.833333333,1034.959961,1073.609985,28200283333
2004,1,1/1/04,14221.147,0.533747312,4.30456,10487.4,0.004607589,186.7,5.7,1129.329997,1134.093302,31467833333
2004,2,4/1/04,14329.523,0.762076364,4.20302,10607.5,0.011451837,188.1666667,5.6,1118.063355,1122.940023,29489266667
2004,3,7/1/04,14464.984,0.945328048,3.43159,10676.83333,0.006536256,189.3666667,5.433333333,1115.599976,1106.846639,27567423333
2004,4,10/1/04,14609.876,1.001674112,3.28179,10811.53333,0.0126161,191.4,5.433333333,1139.519979,1171.97998,31024593333
2005,1,1/1/05,14771.602,1.106963536,3.87068,10684.9,-0.011712801,192.3666667,5.3,1198.930013,1188.486654,33270120000
2005,2,4/1/05,14839.782,0.461561312,3.56089,10786.4,0.009499387,193.6666667,5.1,1176.313314,1179.893311,41026766667
2005,3,7/1/05,14972.054,0.891333848,3.5055,10818.2,0.002948157,196.6,4.966666667,1215.279989,1227.773356,41424090000
2005,4,10/1/05,15066.597,0.631463125,3.12611,10956.9,0.012820987,198.4333333,4.966666667,1228.43335,1234.926676,45550930000
2006,1,1/1/06,15267.026,1.330287125,3.35389,11169.93333,0.019442847,199.4666667,4.733333333,1269.676676,1285.203328,47658876667
2006,2,4/1/06,15302.705,0.23369974,3.11947,11197.1,0.002432124,201.2666667,4.633333333,1294.513346,1283.633301,50831506667
2006,3,7/1/06,15326.368,0.154632792,2.3665,11226.13333,0.002592933,203.1666667,4.633333333,1284.130046,1305.443319,48611760000
2006,4,10/1/06,15456.928,0.85186523,2.5907,11374.3,0.01319837,202.3333333,4.433333333,1371.40332,1398.956665,53238776667
2007,1,1/1/07,15493.328,0.235493107,1.48229,11471.06667,0.008507483,204.317,4.5,1420.910034,1421.973307,58717813333
2007,2,4/1/07,15582.085,0.5728724,1.82569,11500.46667,0.00256297,206.631,4.5,1477.939982,1505.446655,62437773333
2007,3,7/1/07,15666.738,0.543271327,2.22081,11510.66667,8.87E-04,207.939,4.666666667,1477.93335,1485.33667,73176296667
2007,4,10/1/07,15761.967,0.607841913,1.97348,11518.5,6.81E-04,210.4896667,4.8,1517.570028,1499.626668,75697066667
2008,1,1/1/08,15671.383,-0.574699846,1.14924,11550.46667,0.002775246,212.7696667,5,1392.339966,1343.960002,90066880000
2008,2,4/1/08,15752.308,0.516387099,1.09243,11761.5,0.018270546,215.5376667,5.333333333,1370.666667,1355.323324,87861050000
2008,3,7/1/08,15667.032,-0.541355591,0.00188,11514.7,-0.020983718,218.861,6,1277.97998,1238.856649,1.17085E+11
2008,4,10/1/08,15328.027,-2.163811244,-2.75308,11615.3,0.008736658,213.8486667,6.866666667,1007.150004,922.7466633,1.29456E+11
2009,1,1/1/09,15155.94,-1.122695047,-3.28907,11565.23333,-0.004310407,212.3776667,8.266666667,818.550008,786.280009,1.32809E+11
2009,2,4/1/09,15134.117,-0.143989749,-3.92445,11689.56667,0.010750612,213.507,9.3,863.1966757,903.7566733,1.27708E+11
2009,3,7/1/09,15189.222,0.364111101,-3.04978,11557.33333,-0.011312082,215.344,9.633333333,976.8533327,1021.726644,1.11664E+11
2009,4,10/1/09,15356.058,1.098384104,0.18287,11554.4,-2.54E-04,217.03,9.933333333,1063.326701,1082.306641,95969283333
2010,1,1/1/10,15415.145,0.38477974,1.71025,11619.4,0.005625563,217.374,9.833333333,1098.603353,1115.930013,93064156667
2010,2,4/1/10,15557.277,0.922028304,2.79607,11810.86667,0.016478189,217.2973333,9.633333333,1149.036662,1102.269979,1.1817E+11
2010,3,7/1/10,15671.967,0.737211274,3.17821,11894.9,0.007114917,217.9343333,9.466666667,1062.783325,1097.376628,86701936667
2010,4,10/1/10,15750.625,0.501902537,2.56945,11961.53333,0.005601841,219.699,9.5,1171.933309,1207.150025,85890623333
2011,1,1/1/11,15712.754,-0.240441252,1.93063,12083.46667,0.010193788,222.0436667,9.033333333,1291.800008,1313.056641,80298746667
2011,2,4/1/11,15825.096,0.714973327,1.7215,12057.03333,-0.002187562,224.5683333,9.066666667,1346.629964,1343.149984,81732173333
2011,3,7/1/11,15820.7,-0.027778662,0.94904,12109.66667,0.004365364,226.0326667,9,1277.449992,1214.196696,97436053333
2011,4,10/1/11,16004.107,1.159284987,1.60935,12147.3,0.00310771,227.0473333,8.633333333,1209.706665,1252.619995,85693716667
2012,1,1/1/12,16129.418,0.782992766,2.65176,12374.66667,0.018717465,228.326,8.266666667,1312.40332,1362.186686,80617643333
2012,2,4/1/12,16198.807,0.430201511,2.36151,12487.23333,0.009096541,228.808,8.2,1372.06665,1356.800008,81088213333
2012,3,7/1/12,16220.667,0.134948209,2.52812,12397.9,-0.007153973,229.841,8.033333333,1382.72998,1408.856649,71057300000
2012,4,10/1/12,16239.138,0.113873246,1.46857,12741.26667,0.027695551,231.3693333,7.8,1423.146647,1418.176676,69876603333
2013,1,1/1/13,16382.964,0.885675089,1.57195,12231.33333,-0.040022185,232.2993333,7.733333333,1479.659993,1527.32666,71216366667
2013,2,4/1/13,16403.18,0.123396475,1.26165,12322.36667,0.007442634,232.045,7.533333333,1599.480021,1611.529988,76164013333
2013,3,7/1/13,16531.685,0.783415167,1.91742,12375.9,0.004344404,233.3,7.233333333,1645.050008,1666.75,66361346667
2013,4,10/1/13,16663.649,0.798248938,2.61412,12424.76667,0.003948534,234.1626667,6.933333333,1749.220011,1803.570028,68411470000
2014,1,1/1/14,16616.54,-0.282705187,1.42572,12597.9,0.013934534,235.621,6.666666667,1828.740031,1838.126628,72494176667
2014,2,4/1/14,16841.475,1.353681332,2.67201,12769.26667,0.013602796,236.8723333,6.2,1894.073324,1922.583292,66167606667
2014,3,7/1/14,17047.098,1.220932252,3.11773,12918.33333,0.011673863,237.4783333,6.066666667,1965.386678,1968.776693,63787276667
2014,4,10/1/14,17143.038,0.562793738,2.87685,13089.13333,0.01322152,236.8883333,5.7,2018.476644,2048.170003,79352683333
2015,1,1/1/15,17305.752,0.949154986,4.14775,13283.46667,0.014846921,235.355,5.533333333,2053.599975,2055.793294,74260483333
2015,2,4/1/15,17422.845,0.676613186,3.45201,13321.43333,0.00285819,236.96,5.433333333,2087.88322,2085.33667,70154216667
2015,3,7/1/15,17486.021,0.362604385,2.57477,13413.7,0.006926182,237.855,5.1,2047.193319,1998.68339,80845583333
2015,4,10/1/15,17514.062,0.160362383,2.16428,13490.53333,0.005727975,237.837,5.033333333,2027.779989,2067.90332,81812583333
2016,1,1/1/16,17613.264,0.566413434,1.77694,13594.16667,0.00768193,237.777,4.933333333,1970.743286,1977.40332,92699583333
2016,2,4/1/16,17668.203,0.311918336,1.40825,13585.23333,-6.57E-04,239.473,4.9,2072.57666,2087.036702,82287096667
2016,3,7/1/16,17764.388,0.544396054,1.59194,13649.8,0.004752709,240.5913333,4.9,2147.940023,2170.940023,74136933333
2016,4,10/1/16,17876.179,0.629298347,2.06758,13734.83333,0.00622964,242.1153333,4.766666667,2164.393311,2187.930013,78915876667
2017,1,1/1/17,17977.299,0.565668983,2.06682,13880.7,0.010620199,243.822,4.566666667,2305.763346,2335.07666,73731123333
2017,2,4/1/17,18054.052,0.426944003,2.18386,14030.1,0.010763146,244.0543333,4.366666667,2388.829997,2406.469971,75291776667
2017,3,7/1/17,18185.636,0.728833616,2.37131,14125.4,0.006792539,245.359,4.3,2460.969971,2487.103353,66707803333
2017,4,10/1/17,18359.432,0.955677327,2.70333,14205.86667,0.005696594,247.25,4.133333333,2583.170003,2611.236735,77088520000
2018,1,1/1/18,18530.483,0.93167915,3.07713,14386.63333,0.01272479,249.2346667,4.066666667,2738.466634,2726.170085,77603110000
2018,2,4/1/18,18654.383,0.668628011,3.32519,14513.6,0.008825322,250.591,3.933333333,2665.036621,2690.563395,74235193333
2018,3,7/1/18,18752.355,0.525195607,3.1163,14632.6,0.008199206,251.8826667,3.766666667,2807.693278,2877.263346,65424156667
2018,4,10/1/18,18813.923,0.328321429,2.47552,14732.26667,0.006811275,252.6973333,3.8,2811.456706,2659.58667,84976870000
2019,1,1/1/19,18950.347,0.72512256,2.2658,14853.56667,0.008233628,253.2753333,3.866666667,2659.166667,2774.329997,76393780000
2019,2,4/1/19,19020.599,0.370716167,1.96316,14817.86667,-0.002403463,255.1706667,3.633333333,2850.829997,2879.883382,72448783333
2019,3,7/1/19,19141.744,0.636914747,2.07648,14895.43333,0.005234672,256.3246667,3.633333333,2953.579997,2961.193278,74647080000
2019,4,10/1/19,19253.959,0.58623185,2.33888,14964.53333,0.004639006,257.8323333,3.533333333,3059.420003,3136.440023,73932823333
2020,1,1/1/20,19010.848,-1.262654605,0.31926,15059.63333,0.006355026,258.6076667,3.833333333,3151.536621,2921.44336,1.07733E+11
2020,2,4/1/20,17205.822,-9.494715859,-9.54111,16524.06667,0.097242297,256.2946667,13.03333333,2801.983398,3019.01001,1.20336E+11
2020,3,7/1/19,"18,583.98",8.0098353,-2.91386198,"15,851.20",-0.040720404,NA,NA,3197.089966,3330.450073,73568245000
